Log_Date,Log_File_Path,Left_Context,Right_Context,File_Name,Customization_Arn,UserId,TimeStamp_UTC,Completions_JSON,Accepted_Completion,Completion_Count,Request_Id
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"## Guardrail Checklist

- Confirm the task is scoped to the current change.
","
- Record the outcome in the evaluation log.
",guardrails/prompt_review.md,,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,2026-05-15T11:53:00Z,"[""- Remove duplicated policy text that is already enforced by hooks or system instructions.""]",- Remove duplicated policy text that is already enforced by hooks or system instructions.,1,req-593f486ddc3d
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"## Guardrail Checklist

- Confirm the task is scoped to the current change.
","
- Record the outcome in the evaluation log.
",guardrails/prompt_review.md,,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,2026-05-15T16:19:00Z,"[""- Remove duplicated policy text that is already enforced by hooks or system instructions.""]",- Remove duplicated policy text that is already enforced by hooks or system instructions.,1,req-5d107b3d4568
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"## Validation Stage

The validation agent should receive only the artifacts needed to verify the implementation.
","
## Rollout Stage
",specs/orchestrator/workflow.md,,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,2026-05-15T14:10:00Z,"[""- Include the final diff summary and test evidence instead of the full planning history.\n- Stop and request human review when cost or scope exceeds policy thresholds.""]","- Include the final diff summary and test evidence instead of the full planning history.
- Stop and request human review when cost or scope exceeds policy thresholds.",1,req-64653612e7c2
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"describe('PaymentService', () => {
  it('retries transient failures', async () => {
    const service = createService();
    ","
  });
});
",tests/payment-service.spec.ts,,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,2026-05-15T14:33:00Z,"[""await expect(service.charge(sampleRequest)).resolves.toMatchObject({ status: 'accepted' });""]",await expect(service.charge(sampleRequest)).resolves.toMatchObject({ status: 'accepted' });,1,req-6940a61290f0
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"describe('PaymentService', () => {
  it('retries transient failures', async () => {
    const service = createService();
    ","
  });
});
",tests/payment-service.spec.ts,,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,2026-05-15T10:50:00Z,"[""await expect(service.charge(sampleRequest)).resolves.toMatchObject({ status: 'accepted' });""]",await expect(service.charge(sampleRequest)).resolves.toMatchObject({ status: 'accepted' });,1,req-80b005e71678
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"const errorRateAlarm = new cloudwatch.Alarm(this, 'HighErrorRate', {
  metric: errorRateMetric,
  threshold: 0.05,
  ","
});
",infra/alarms/high_error_rate.ts,,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,2026-05-15T11:44:00Z,"[""evaluationPeriods: 3,\n  datapointsToAlarm: 2,""]","evaluationPeriods: 3,
  datapointsToAlarm: 2,",1,req-83e447044ac6
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,2026-05-15T11:32:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-8564a145c720
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"## Validation Stage

The validation agent should receive only the artifacts needed to verify the implementation.
","
## Rollout Stage
",specs/orchestrator/workflow.md,,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,2026-05-15T12:35:00Z,"[""- Include the final diff summary and test evidence instead of the full planning history.\n- Stop and request human review when cost or scope exceeds policy thresholds.""]","- Include the final diff summary and test evidence instead of the full planning history.
- Stop and request human review when cost or scope exceeds policy thresholds.",1,req-88347ee3c597
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"describe('PaymentService', () => {
  it('retries transient failures', async () => {
    const service = createService();
    ","
  });
});
",tests/payment-service.spec.ts,,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,2026-05-15T11:38:00Z,"[""await expect(service.charge(sampleRequest)).resolves.toMatchObject({ status: 'accepted' });""]",await expect(service.charge(sampleRequest)).resolves.toMatchObject({ status: 'accepted' });,1,req-8966bd79ec13
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"describe('PaymentService', () => {
  it('retries transient failures', async () => {
    const service = createService();
    ","
  });
});
",tests/payment-service.spec.ts,,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,2026-05-15T16:47:00Z,"[""await expect(service.charge(sampleRequest)).resolves.toMatchObject({ status: 'accepted' });""]",await expect(service.charge(sampleRequest)).resolves.toMatchObject({ status: 'accepted' });,1,req-8b46bfc53ed1
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,2026-05-15T13:33:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-8edf0d42ae35
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,2026-05-15T18:40:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-8fa41a499277
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"## Validation Stage

The validation agent should receive only the artifacts needed to verify the implementation.
","
## Rollout Stage
",specs/orchestrator/workflow.md,,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,2026-05-15T12:00:00Z,"[""- Include the final diff summary and test evidence instead of the full planning history.\n- Stop and request human review when cost or scope exceeds policy thresholds.""]","- Include the final diff summary and test evidence instead of the full planning history.
- Stop and request human review when cost or scope exceeds policy thresholds.",1,req-902bb58f6052
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"describe('PaymentService', () => {
  it('retries transient failures', async () => {
    const service = createService();
    ","
  });
});
",tests/payment-service.spec.ts,,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,2026-05-15T10:27:00Z,"[""await expect(service.charge(sampleRequest)).resolves.toMatchObject({ status: 'accepted' });""]",await expect(service.charge(sampleRequest)).resolves.toMatchObject({ status: 'accepted' });,1,req-90619e1894ee
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"describe('PaymentService', () => {
  it('retries transient failures', async () => {
    const service = createService();
    ","
  });
});
",tests/payment-service.spec.ts,,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,2026-05-15T13:40:00Z,"[""await expect(service.charge(sampleRequest)).resolves.toMatchObject({ status: 'accepted' });""]",await expect(service.charge(sampleRequest)).resolves.toMatchObject({ status: 'accepted' });,1,req-95d220d1997c
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,2026-05-15T15:58:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-a74a99564a23
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"describe('PaymentService', () => {
  it('retries transient failures', async () => {
    const service = createService();
    ","
  });
});
",tests/payment-service.spec.ts,,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,2026-05-15T16:22:00Z,"[""await expect(service.charge(sampleRequest)).resolves.toMatchObject({ status: 'accepted' });""]",await expect(service.charge(sampleRequest)).resolves.toMatchObject({ status: 'accepted' });,1,req-ae9ac508f138
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,2026-05-15T16:28:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-b4ded565ec1e
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"def build_daily_metrics(events: list[dict]) -> dict:
    totals = summarize_events(events)
    ","
    return totals
",analytics/build_daily_metrics.py,,d-92675051d5.7e23e16f-5eb6-49f0-8e5d-a84c5ad99106,2026-05-15T17:26:00Z,"[""totals['conversion_rate'] = safe_divide(totals['orders'], totals['sessions'])""]","totals['conversion_rate'] = safe_divide(totals['orders'], totals['sessions'])",1,req-be7f65264dee
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,2026-05-15T16:22:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-c42f6f147be1
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"## Validation Stage

The validation agent should receive only the artifacts needed to verify the implementation.
","
## Rollout Stage
",specs/orchestrator/workflow.md,,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,2026-05-15T12:25:00Z,"[""- Include the final diff summary and test evidence instead of the full planning history.\n- Stop and request human review when cost or scope exceeds policy thresholds.""]","- Include the final diff summary and test evidence instead of the full planning history.
- Stop and request human review when cost or scope exceeds policy thresholds.",1,req-c4c7f3c42a60
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,2026-05-15T16:32:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-cc875d11e380
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"const errorRateAlarm = new cloudwatch.Alarm(this, 'HighErrorRate', {
  metric: errorRateMetric,
  threshold: 0.05,
  ","
});
",infra/alarms/high_error_rate.ts,,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,2026-05-15T18:39:00Z,"[""evaluationPeriods: 3,\n  datapointsToAlarm: 2,""]","evaluationPeriods: 3,
  datapointsToAlarm: 2,",1,req-cf3b9f08752b
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,2026-05-15T12:28:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-d04755c50c47
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"const errorRateAlarm = new cloudwatch.Alarm(this, 'HighErrorRate', {
  metric: errorRateMetric,
  threshold: 0.05,
  ","
});
",infra/alarms/high_error_rate.ts,,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,2026-05-15T15:42:00Z,"[""evaluationPeriods: 3,\n  datapointsToAlarm: 2,""]","evaluationPeriods: 3,
  datapointsToAlarm: 2,",1,req-d13f74ca35c8
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,2026-05-15T13:05:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-e0e7c07db480
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"def build_daily_metrics(events: list[dict]) -> dict:
    totals = summarize_events(events)
    ","
    return totals
",analytics/build_daily_metrics.py,,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,2026-05-15T17:52:00Z,"[""totals['conversion_rate'] = safe_divide(totals['orders'], totals['sessions'])""]","totals['conversion_rate'] = safe_divide(totals['orders'], totals['sessions'])",1,req-ea03835947d4
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,2026-05-15T10:45:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-edb6b42e4e3e
2026-05-15,prompt-logs/inline-suggestions/2026/05/15/kiro_inline_suggestions_log.json,"## Guardrail Checklist

- Confirm the task is scoped to the current change.
","
- Record the outcome in the evaluation log.
",guardrails/prompt_review.md,,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,2026-05-15T16:33:00Z,"[""- Remove duplicated policy text that is already enforced by hooks or system instructions.""]",- Remove duplicated policy text that is already enforced by hooks or system instructions.,1,req-ffec326bd5d2
2026-05-16,prompt-logs/inline-suggestions/2026/05/16/kiro_inline_suggestions_log.json,"## Validation Stage

The validation agent should receive only the artifacts needed to verify the implementation.
","
## Rollout Stage
",specs/orchestrator/workflow.md,,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,2026-05-16T17:38:00Z,"[""- Include the final diff summary and test evidence instead of the full planning history.\n- Stop and request human review when cost or scope exceeds policy thresholds.""]","- Include the final diff summary and test evidence instead of the full planning history.
- Stop and request human review when cost or scope exceeds policy thresholds.",1,req-0de247170f7b
2026-05-16,prompt-logs/inline-suggestions/2026/05/16/kiro_inline_suggestions_log.json,"def build_daily_metrics(events: list[dict]) -> dict:
    totals = summarize_events(events)
    ","
    return totals
",analytics/build_daily_metrics.py,,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,2026-05-16T16:05:00Z,"[""totals['conversion_rate'] = safe_divide(totals['orders'], totals['sessions'])""]","totals['conversion_rate'] = safe_divide(totals['orders'], totals['sessions'])",1,req-59cc9986e4ca
2026-05-16,prompt-logs/inline-suggestions/2026/05/16/kiro_inline_suggestions_log.json,"def build_daily_metrics(events: list[dict]) -> dict:
    totals = summarize_events(events)
    ","
    return totals
",analytics/build_daily_metrics.py,,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,2026-05-16T14:06:00Z,"[""totals['conversion_rate'] = safe_divide(totals['orders'], totals['sessions'])""]","totals['conversion_rate'] = safe_divide(totals['orders'], totals['sessions'])",1,req-85d27af4ffaf
2026-05-16,prompt-logs/inline-suggestions/2026/05/16/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,2026-05-16T14:45:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-be53a6e57db0
2026-05-16,prompt-logs/inline-suggestions/2026/05/16/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,2026-05-16T16:12:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-e784ad8f113e
2026-05-17,prompt-logs/inline-suggestions/2026/05/17/kiro_inline_suggestions_log.json,"## Validation Stage

The validation agent should receive only the artifacts needed to verify the implementation.
","
## Rollout Stage
",specs/orchestrator/workflow.md,,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,2026-05-17T16:04:00Z,"[""- Include the final diff summary and test evidence instead of the full planning history.\n- Stop and request human review when cost or scope exceeds policy thresholds.""]","- Include the final diff summary and test evidence instead of the full planning history.
- Stop and request human review when cost or scope exceeds policy thresholds.",1,req-b8941c303b39
2026-05-18,prompt-logs/inline-suggestions/2026/05/18/kiro_inline_suggestions_log.json,"## Guardrail Checklist

- Confirm the task is scoped to the current change.
","
- Record the outcome in the evaluation log.
",guardrails/prompt_review.md,,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,2026-05-18T18:01:00Z,"[""- Remove duplicated policy text that is already enforced by hooks or system instructions.""]",- Remove duplicated policy text that is already enforced by hooks or system instructions.,1,req-0c034b71c612
2026-05-18,prompt-logs/inline-suggestions/2026/05/18/kiro_inline_suggestions_log.json,"const errorRateAlarm = new cloudwatch.Alarm(this, 'HighErrorRate', {
  metric: errorRateMetric,
  threshold: 0.05,
  ","
});
",infra/alarms/high_error_rate.ts,,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,2026-05-18T10:18:00Z,"[""evaluationPeriods: 3,\n  datapointsToAlarm: 2,""]","evaluationPeriods: 3,
  datapointsToAlarm: 2,",1,req-0d2a382ad1cd
2026-05-18,prompt-logs/inline-suggestions/2026/05/18/kiro_inline_suggestions_log.json,"## Validation Stage

The validation agent should receive only the artifacts needed to verify the implementation.
","
## Rollout Stage
",specs/orchestrator/workflow.md,,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,2026-05-18T12:39:00Z,"[""- Include the final diff summary and test evidence instead of the full planning history.\n- Stop and request human review when cost or scope exceeds policy thresholds.""]","- Include the final diff summary and test evidence instead of the full planning history.
- Stop and request human review when cost or scope exceeds policy thresholds.",1,req-1197840bd359
2026-05-18,prompt-logs/inline-suggestions/2026/05/18/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,2026-05-18T09:26:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-13e49c1b273d
2026-05-18,prompt-logs/inline-suggestions/2026/05/18/kiro_inline_suggestions_log.json,"## Guardrail Checklist

- Confirm the task is scoped to the current change.
","
- Record the outcome in the evaluation log.
",guardrails/prompt_review.md,,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,2026-05-18T12:12:00Z,"[""- Remove duplicated policy text that is already enforced by hooks or system instructions.""]",- Remove duplicated policy text that is already enforced by hooks or system instructions.,1,req-25128bec3aa8
2026-05-18,prompt-logs/inline-suggestions/2026/05/18/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,2026-05-18T14:01:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-41dcf9e371bc
2026-05-18,prompt-logs/inline-suggestions/2026/05/18/kiro_inline_suggestions_log.json,"## Validation Stage

The validation agent should receive only the artifacts needed to verify the implementation.
","
## Rollout Stage
",specs/orchestrator/workflow.md,,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,2026-05-18T12:24:00Z,"[""- Include the final diff summary and test evidence instead of the full planning history.\n- Stop and request human review when cost or scope exceeds policy thresholds.""]","- Include the final diff summary and test evidence instead of the full planning history.
- Stop and request human review when cost or scope exceeds policy thresholds.",1,req-5bc3a17cb9e8
2026-05-18,prompt-logs/inline-suggestions/2026/05/18/kiro_inline_suggestions_log.json,"const errorRateAlarm = new cloudwatch.Alarm(this, 'HighErrorRate', {
  metric: errorRateMetric,
  threshold: 0.05,
  ","
});
",infra/alarms/high_error_rate.ts,,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,2026-05-18T18:28:00Z,"[""evaluationPeriods: 3,\n  datapointsToAlarm: 2,""]","evaluationPeriods: 3,
  datapointsToAlarm: 2,",1,req-693722d1e557
2026-05-18,prompt-logs/inline-suggestions/2026/05/18/kiro_inline_suggestions_log.json,"## Validation Stage

The validation agent should receive only the artifacts needed to verify the implementation.
","
## Rollout Stage
",specs/orchestrator/workflow.md,,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,2026-05-18T11:03:00Z,"[""- Include the final diff summary and test evidence instead of the full planning history.\n- Stop and request human review when cost or scope exceeds policy thresholds.""]","- Include the final diff summary and test evidence instead of the full planning history.
- Stop and request human review when cost or scope exceeds policy thresholds.",1,req-953edaa83eca
2026-05-18,prompt-logs/inline-suggestions/2026/05/18/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,2026-05-18T12:04:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-a68cda567d97
2026-05-18,prompt-logs/inline-suggestions/2026/05/18/kiro_inline_suggestions_log.json,"## Guardrail Checklist

- Confirm the task is scoped to the current change.
","
- Record the outcome in the evaluation log.
",guardrails/prompt_review.md,,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,2026-05-18T09:34:00Z,"[""- Remove duplicated policy text that is already enforced by hooks or system instructions.""]",- Remove duplicated policy text that is already enforced by hooks or system instructions.,1,req-a9069f828a57
2026-05-18,prompt-logs/inline-suggestions/2026/05/18/kiro_inline_suggestions_log.json,"## Validation Stage

The validation agent should receive only the artifacts needed to verify the implementation.
","
## Rollout Stage
",specs/orchestrator/workflow.md,,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,2026-05-18T09:22:00Z,"[""- Include the final diff summary and test evidence instead of the full planning history.\n- Stop and request human review when cost or scope exceeds policy thresholds.""]","- Include the final diff summary and test evidence instead of the full planning history.
- Stop and request human review when cost or scope exceeds policy thresholds.",1,req-ad045d80b626
2026-05-18,prompt-logs/inline-suggestions/2026/05/18/kiro_inline_suggestions_log.json,"const errorRateAlarm = new cloudwatch.Alarm(this, 'HighErrorRate', {
  metric: errorRateMetric,
  threshold: 0.05,
  ","
});
",infra/alarms/high_error_rate.ts,,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,2026-05-18T17:00:00Z,"[""evaluationPeriods: 3,\n  datapointsToAlarm: 2,""]","evaluationPeriods: 3,
  datapointsToAlarm: 2,",1,req-b6a78995609a
2026-05-18,prompt-logs/inline-suggestions/2026/05/18/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,2026-05-18T12:09:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-ba104aceea5d
2026-05-18,prompt-logs/inline-suggestions/2026/05/18/kiro_inline_suggestions_log.json,"## Guardrail Checklist

- Confirm the task is scoped to the current change.
","
- Record the outcome in the evaluation log.
",guardrails/prompt_review.md,,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,2026-05-18T16:41:00Z,"[""- Remove duplicated policy text that is already enforced by hooks or system instructions.""]",- Remove duplicated policy text that is already enforced by hooks or system instructions.,1,req-db43b265e004
2026-05-18,prompt-logs/inline-suggestions/2026/05/18/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,2026-05-18T09:48:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-de2659e041eb
2026-05-18,prompt-logs/inline-suggestions/2026/05/18/kiro_inline_suggestions_log.json,"export async function migrateLedgerEntry(entry: LegacyLedgerEntry) {
  const normalized = normalizeLedgerEntry(entry);
  ","
  return normalized;
}
",src/payments/migrate-ledger.ts,,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,2026-05-18T12:45:00Z,"[""if (!normalized.accountId) {\n    throw new Error('Missing accountId');\n  }""]","if (!normalized.accountId) {
    throw new Error('Missing accountId');
  }",1,req-f9b7fcbb2bb1
2026-05-19,prompt-logs/inline-suggestions/2026/05/19/kiro_inline_suggestions_log.json,"const errorRateAlarm = new cloudwatch.Alarm(this, 'HighErrorRate', {
  metric: errorRateMetric,
  threshold: 0.05,
  ","
});
",infra/alarms/high_error_rate.ts,,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,2026-05-19T17:31:00Z,"[""evaluationPeriods: 3,\n  datapointsToAlarm: 2,""]","evaluationPeriods: 3,
  datapointsToAlarm: 2,",1,req-09d754384e25
